"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","percent_population"
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.6324132,35.07733637,"514 Sycamore Street Southeast","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.6325012,35.07715283,"524 Sycamore Street Southeast","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.6325522,35.07723444,"500 Spruce Street Southeast","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.6324157,35.07750677,"514 Sycamore Street Southeast","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Cedar elm","Ulmus crassifolia","Albuquerque","New Mexico",-106.6321525,35.07644495,"1409 Hazeldine Avenue Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4/15/2019","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6947087,35.15829164,"4900 Kachina Street Northwest",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4/15/2019","inventory_date","Shumard oak","Quercus shumardii","Albuquerque","New Mexico",-106.6953471,35.1585959,"4900 Kachina Street Northwest",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4/5/2019","inventory_date","Cedar elm","Ulmus crassifolia","Albuquerque","New Mexico",-106.6315202,35.07577791,"501 Sycamore Street Southeast","good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4/5/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6326097,35.07782541,"504 Sycamore Street Northeast","good",65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/29/2019","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5273301,35.15041634,"10204 Admiral Halsey Drive Northeast","good",42.65092,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/11/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6316593,35.05303593,"1630 Randolph Road Southeast","excellent",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2/26/2019","inventory_date","Pinyon pine","Pinus edulis","Albuquerque","New Mexico",-106.4898911,35.15130125,"6203 Cactus Canyon Trail Northeast",NA,NA,"naturally_occurring",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2/25/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6800316,35.11855546,"2858 Don Quixote Drive Northwest","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2/14/2019","inventory_date","Chinkapin oak","Quercus muehlenbergii","Albuquerque","New Mexico",-106.5229601,35.1364128,"10300 Camino Del Oso Northeast","good",78.74016,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/25/2019","inventory_date","Bur oak","Quercus macrocarpa","Albuquerque","New Mexico",-106.585939,35.09709637,"1907 Madeira Drive Northeast",NA,NA,"naturally_occurring",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/24/2019","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.5635312,35.09472515,"1509 San Pablo Street Northeast","excellent",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6838054,35.21514431,"10836 Marble Stone Drive Northwest","excellent",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6837853,35.2152232,"10836 Marble Stone Drive Northwest","excellent",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6847201,35.21528346,"5101 Dodge Avenue Northwest","excellent",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/16/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6846101,35.21519361,"99999 Quarry Road Northwest","fair",52.49344,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/16/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6848039,35.2149427,"10908 Tanzanite Drive Northwest","excellent",52.49344,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/16/2019","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6849226,35.21512787,"10912 Tanzanite Drive Northwest","excellent",52.49344,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/10/2019","inventory_date","Dawn redwood","Metasequoia glyptostroboides","Albuquerque","New Mexico",-106.6620514,35.09088013,"314 14th Street Northwest","good",19.68504,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/28/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.535659,35.08711724,"10100 Lomas Boulevard Northeast",NA,42.65092,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/28/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5357569,35.08711944,"10100 Lomas Boulevard Northeast","excellent",39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/28/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5357153,35.0870514,"10100 Lomas Boulevard Northeast",NA,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6107179,35.16202409,"7243 Sidewinder Drive Northeast",NA,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6108198,35.16201751,"7204 Sidewinder Drive Northeast",NA,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.6109794,35.16208768,"7200 Sidewinder Drive Northeast",NA,49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.6110351,35.16212496,"7200 Sidewinder Drive Northeast",NA,42.65092,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Limber pine","Pinus flexilis","Albuquerque","New Mexico",-106.6110304,35.16208439,"7200 Sidewinder Drive Northeast",NA,13.12336,"naturally_occurring","9.14 to 13.71 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6112007,35.16219074,"7220 Calle Montana Northeast",NA,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6112061,35.162262,"7224 Calle Montana Northeast",NA,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6112182,35.16240673,"7224 Calle Montana Northeast",NA,49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6112208,35.16247799,"7224 Calle Montana Northeast","excellent",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.611772,35.16342691,"7308 Calle Montana Northeast",NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.6117124,35.16342362,"7308 Calle Montana Northeast",NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Northern hackberry","Celtis occidentalis","Albuquerque","New Mexico",-106.6117465,35.16339182,"7308 Calle Montana Northeast",NA,NA,"naturally_occurring",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Kentucky coffeetree","Gymnocladus dioicus","Albuquerque","New Mexico",-106.6118773,35.16374924,"1227 Diamondback Drive Northeast",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Kentucky coffeetree","Gymnocladus dioicus","Albuquerque","New Mexico",-106.6119061,35.16365495,"1243 Diamondback Drive Northeast",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6120262,35.16363412,"1243 Diamondback Drive Northeast",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.611711,35.1636851,"1209 Diamondback Drive Northeast",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Common chokecherry","Prunus virginiana","Albuquerque","New Mexico",-106.6109372,35.16322463,"1203 Diamondback Drive Northeast",NA,NA,"naturally_occurring",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Common chokecherry","Prunus virginiana","Albuquerque","New Mexico",-106.6110009,35.16326958,"1203 Diamondback Drive Northeast",NA,NA,"naturally_occurring",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.6110981,35.16333426,"1205 Diamondback Drive Northeast",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6108634,35.16316432,"1201 Diamondback Drive Northeast",NA,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/27/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6107836,35.16304701,"7257 Sidewinder Drive Northeast",NA,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.6848461,35.21529442,"5101 Dodge Avenue Northwest","excellent",52.49344,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/13/2018","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.5289045,35.14895518,"10005 Admiral Emerson Avenue Northeast",NA,NA,"introduced",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5458125,35.17731673,"8300 Mendocino Drive Northeast",NA,42.65092,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.5459158,35.17777438,"8301 Mendocino Drive Northeast",NA,22.96588,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.5458661,35.17772725,"8301 Mendocino Drive Northeast",NA,26.24672,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.5458366,35.17778205,"8301 Mendocino Drive Northeast",NA,22.96588,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Common chokecherry","Prunus virginiana","Albuquerque","New Mexico",-106.5447188,35.1776675,"8901 Robs Place Northeast",NA,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Common chokecherry","Prunus virginiana","Albuquerque","New Mexico",-106.5449803,35.17777986,"8814 Mendocino Court Northeast",NA,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Kentucky coffeetree","Gymnocladus dioicus","Albuquerque","New Mexico",-106.5448241,35.17775027,"8814 Mendocino Court Northeast",NA,39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5453967,35.17746526,"8300 Mendocino Drive Northeast",NA,49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5416343,35.1248897,"9101 Harwood Avenue Northeast","good",NA,"introduced",NA,"0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.563161,35.18956071,"7323 Blue Cypress Avenue Northeast",NA,26.24672,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5630671,35.18955962,"7323 Blue Cypress Avenue Northeast",NA,36.08924,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5629639,35.18954811,"7331 Blue Cypress Avenue Northeast",NA,39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Northern hackberry","Celtis occidentalis","Albuquerque","New Mexico",-106.5639871,35.18926698,"7305 Hawthorn Avenue Northeast",NA,29.52756,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5638329,35.18943357,"7300 Blue Cypress Avenue Northeast",NA,NA,"introduced",NA,"0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12/3/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5638423,35.18954646,"7300 Blue Cypress Avenue Northeast",NA,39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5630578,35.16525289,"7801 Loma Del Norte Road Northeast","excellent",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.5630021,35.16532196,"7801 Loma Del Norte Road Northeast","excellent",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5632529,35.16502595,"7801 Loma Del Norte Road Northeast","excellent",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5634836,35.16496016,"7801 Loma Del Norte Road Northeast","excellent",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Northern hackberry","Celtis occidentalis","Albuquerque","New Mexico",-106.5633528,35.16487794,"7801 Loma Del Norte Road Northeast","excellent",NA,"naturally_occurring",NA,"0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.5635154,35.16466356,"7417 Frieda Street Northeast","excellent",26.24672,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Crabapple","Malus","Albuquerque","New Mexico",-106.563617,35.16470062,"7500 Loma Del Norte Road Northeast","excellent",26.24672,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5621465,35.16444981,"7712 Loma Del Norte Road Northeast","excellent",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Kentucky coffeetree","Gymnocladus dioicus","Albuquerque","New Mexico",-106.5620278,35.16441692,"7800 Loma Del Norte Road Northeast","excellent",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5618863,35.16466799,"7500 Burke Street Northeast",NA,39.37008,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5619192,35.1645737,"7800 Loma Del Norte Road Northeast",NA,49.2126,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Bigtooth maple","Acer grandidentatum","Albuquerque","New Mexico",-106.5617643,35.16465483,"7500 Burke Street Northeast","excellent",52.49344,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5618581,35.16561907,"7805 Raymond Drive Northeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5618025,35.16557412,"7516 Burke Street Northeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5617435,35.16551711,"7516 Burke Street Northeast",NA,62.33596,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5617166,35.16542721,"7516 Burke Street Northeast","excellent",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.561716,35.16534279,"7512 Burke Street Northeast",NA,52.49344,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11/28/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.5617294,35.16525727,"7512 Burke Street Northeast",NA,52.49344,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
